"X","Date.Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
431,"9/1/21 19:00","Madison",NA,"USA",NA,"5 minutes","Watching a lightning storm during Hurricane Ida. A <U+0093>light being<U+0094> just appeared in the storm and appeared to be playing/dancing in storm","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167025.html","492X2022.04.30.18.48.20",FALSE
432,"8/18/21 21:00","San Diego","CA","USA","Disk","10-15 minutes","Noticed bright light traveling at impossible speed and started to record","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167342.html","493X2022.04.30.18.48.20",FALSE
433,"8/14/21 23:59","Darien","CT","USA","Circle","45-60 seconds","Bright white light in the sky","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167274.html","494X2022.04.30.18.48.20",FALSE
434,"8/12/21 08:30","Cincinnati","OH","USA","Changing","5 minutes","I have a 2 second video and 38 pictures of objects and crafts flying, shapeshifting and cloaking in and out of a lightning cloud.","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167256.html","495X2022.04.30.18.48.20",FALSE
435,"8/7/21 22:49","Victor","CO","USA","Circle","10 minutes","Strange lights over Victor Colorado","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167413.html","496X2022.04.30.18.48.20",FALSE
436,"7/23/21 21:15","Bonita Springs","FL","USA","Triangle","5 min","Heard a sound not far above us. Looked up, saw a huge ship hovering above almost still, bright light from the center, just watching","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167005.html","497X2022.04.30.18.48.20",FALSE
437,"7/13/21 18:00",NA,"Hertfordshire","United Kingdom","Changing","5 minutes","The biggest spacecraft maybe mothership","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167310.html","498X2022.04.30.18.48.20",FALSE
438,"7/12/21 01:00","Reno","NV","USA","Light","Ten minutes","3 bright lights not connected all in a row","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167394.html","499X2022.04.30.18.48.20",FALSE
439,"7/8/21 20:45","Commack","NY","USA","Triangle","4 min","Black triangle with 3 light in each corner and Orange middle hue hovering approx 200ft off ground","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167338.html","500X2022.04.30.18.48.20",FALSE
440,"7/7/21 13:05","Green Mountain","NC","USA","Other","Aprox 2 interv of 30 sec","Heard Ham-radio sounds","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167210.html","501X2022.04.30.18.48.20",FALSE
441,"7/4/21 20:00","Duxbury","MA","USA","Circle","15 seconds","Me and sister saw, didn<U+0092>t know what it was and it shot back into clouds.","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167503.html","502X2022.04.30.18.48.20",FALSE
442,"7/3/21 23:00","McMinnville","OR","USA","Sphere","Few minutes maybe.","Low lights","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167356.html","503X2022.04.30.18.48.20",FALSE
443,"7/3/21 21:52","las vegas","NV","USA","Light","about 3 minutes or so","my co workers and I were outside our balcony on a break when we saw flying green lights in the sky","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167046.html","504X2022.04.30.18.48.20",FALSE
444,"7/3/21 19:00","Clarkston, Washington","WA","USA","Delta","5minutes","The ship did a backwards flip into an invisible cloak followed by two I dentical side by side Starlike satellites this ship looked like","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167426.html","505X2022.04.30.18.48.20",FALSE
445,"6/28/21 22:30","Boardman","OH","USA","Circle","Approximately 5 min","June 18.2021 orange lights in triangle","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167182.html","506X2022.04.30.18.48.20",FALSE
446,"6/7/21 12:42","Oshawa","ON","Canada","Sphere","10- 15 seconds","Fast Bright Orange Spherical Object","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167424.html","507X2022.04.30.18.48.20",FALSE
447,"5/29/21 20:22","Las Vegas","NV","USA","Circle",NA,"Sighting in Las Vegas","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167292.html","508X2022.04.30.18.48.20",FALSE
448,"5/2/21 21:50","Bessemer","MI","USA","Other","5 to 10 seconds","Tall being disappeared and at night I woke from sleep in pain.","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167448.html","509X2022.04.30.18.48.20",FALSE
449,"4/20/21 21:44","Batesville and floral","AR","USA","Triangle","?","Walk outside and saw an object hovering in the air","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167405.html","510X2022.04.30.18.48.20",FALSE
450,"4/14/21 20:00","Mccrae","Victoria","Australia","Other","1 min","A friend i trust as an honest person told me of his sighting and shared pictures and short video taken from mobile phone","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167504.html","511X2022.04.30.18.48.20",FALSE
451,"4/10/21 22:00","HAMPDEN","MA","USA",NA,"2 minites","The video is self explanitory.","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167088.html","512X2022.04.30.18.48.20",FALSE
452,"3/30/21 20:36","East Wenatchee","WA","USA","Cylinder","40 seconds","looked out into the night sky and saw the 24 craft","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167449.html","513X2022.04.30.18.48.20",FALSE
453,"3/24/21 01:40","Cranbrook (Canada)","BC","Canada","Light","2-3 minutes","Stargazing, saw 1 light flashing irregular, change colour, impossible movements then split to 2. 3 minute timeline.","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167114.html","514X2022.04.30.18.48.20",FALSE
454,"3/20/21 22:30","Poulsbo","WA","USA","Unknown","Ten minutes","Observed one floating and lighted sphere, and then either one lighted rotating triangular craft or three separate crafts in formation.","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167179.html","515X2022.04.30.18.48.20",FALSE
455,"2/17/21 21:30","Flekkefjord","null",NA,"Triangle",NA,"Big and triangle. Super fast. 3 round big lights under it with the colour of orange fire","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167411.html","516X2022.04.30.18.48.20",FALSE
456,"2/15/21 06:29","Baytown","TX","USA","Disk","Millisecond","Found photo of possible UFO on my phone!!","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167029.html","517X2022.04.30.18.48.20",FALSE
457,"2/7/21 04:56","Carlton River (Australia)","Tasmania","Australia","Circle","45 seconds","I saw round bright white light moving silently and slowly through sky, which then sped off at incredible speed in different direction","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167064.html","518X2022.04.30.18.48.20",FALSE
458,"1/10/21 13:00","BLAINE-OUTSIDE CITY LIMITS","WA","USA","Cylinder","MAYBE 3-5 MINUTES","LOOKED LIKE A HUGE CYLINDER BUT ITS APPEARANCE WAS LIKE CRUMPLED ALUMINUM. IT APPEARED TO BE CONNECTED TO A SMALLER SIMILAR CYLINDER","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167077.html","519X2022.04.30.18.48.20",FALSE
459,"1/6/21 14:30","Huntsville, AL / Marion. IN / New Orleans LA",NA,"USA","Other","1/07/2021 - 3/07/2022","I've only seen the inside of the craft. However, I ve seen numerous Terrestrial beings","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167112.html","520X2022.04.30.18.48.20",FALSE
460,"1/2/21 18:38","Tucson","AZ","USA","Oval","Jan 2021 till march 2022","aircraft show up at sundown and hover over us till sunup every night since jan,2021 through now! still going on sometimes as many as 20","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167177.html","521X2022.04.30.18.48.20",FALSE
461,"12/2/20 08:58","Clovis","NY","USA","Unknown","Roughly around an hour","Several objects some look like crafts but most move so fast normal speed recording does not show without digging","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167017.html","522X2022.04.30.18.48.20",FALSE
462,"11/1/20 16:00","Waldo","FL","USA","Light","10 minutes","I saw a false God over 200 ft tall .made of human souls","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167509.html","523X2022.04.30.18.48.20",FALSE
463,"10/8/20 22:30","Davis","OK","USA","Formation","almost 2 min","Looked like the little dipper, but then all at once, the lights burst away and went in different directions.","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167415.html","524X2022.04.30.18.48.20",FALSE
464,"10/8/20 14:30","NORMAN","OK","USA","Rectangle","8 sec.","A rectangular object that was circled by an orb.","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167378.html","525X2022.04.30.18.48.20",FALSE
465,"9/4/20 22:33","Grand Haven",NA,NA,"Rectangle","5 minutes","We saw a three flashing light that resembled a triangle","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167507.html","526X2022.04.30.18.48.20",FALSE
466,"8/26/20 23:00","New Franken","WI","USA","Egg","1 hour or so","Strange floating object","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167375.html","527X2022.04.30.18.48.20",FALSE
467,"8/22/20 19:27","Sennen","Cornwall","USA","Disk","Photo not video","The picture was not taken with the intention of photographing the object, the photo was taken of the scenery on a trip to cornwall uk","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167071.html","528X2022.04.30.18.48.20",FALSE
468,"6/10/20 03:00","cape coral","FL","USA","Diamond","25 mins","east to west diamond red yellow lights","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167283.html","529X2022.04.30.18.48.20",FALSE
469,"4/23/20 12:00","Memphis","TN","USA","Changing","2 minutes","Purple Green","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167397.html","530X2022.04.30.18.48.20",FALSE
470,"3/18/20 22:00","Colorado Springs","CO","USA","Egg","Couple minutes","Solid white large globe shaped UAP with two jets flying beside and away from it at 45 degree came over the western mountain horizon","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167433.html","531X2022.04.30.18.48.20",FALSE
471,"3/18/20 10:00","Colorado Springs","CO","USA","Egg","Couple of minutes or more","Solid large white globe escorted by two jets , flying at 45 degree angle away from ball on each side, reached for binoculars and gone!","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167436.html","532X2022.04.30.18.48.20",FALSE
472,"11/14/19 22:33",NA,"OH","USA","Triangle","About 3-5 minutes","Very large craft, bottom appeared in storm cloud, moved slow and silent with cloud, huge ship about the size of 2-3 football fields.","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167023.html","533X2022.04.30.18.48.20",FALSE
473,"9/14/19 21:45","Mattydale","NY","USA","Unknown","Not sure","You need to look threw the videos very closely this in not a joke at all contact me when you do","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167399.html","534X2022.04.30.18.48.20",FALSE
474,"6/17/19 10:40","Seaside","CA","USA","Unknown","1 minute maybe less","Drone like object seen while working","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167264.html","535X2022.04.30.18.48.20",FALSE
475,"4/22/19 02:00","Cap-Pele NB Bridgewater NS","NB","Canada","Triangle","on off 3 years","First night most first few weeks Silent Triangle crafts some cloaked , orbs and lights and weird appearances on photos interchanging.","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167491.html","536X2022.04.30.18.48.20",FALSE
476,"4/5/19 21:00","Palm Harbor","FL","USA",NA,"2 to 3 seconds","9 glowing globes crossed the sky from horizon to horizon in approximately 2 seconds.","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167498.html","537X2022.04.30.18.48.20",FALSE
477,"3/10/19 22:00","Ontonagon","MI","USA","Light","1 minute","3 lights appeared. 2 dropped flashing orbs. All flew away with sonic booms.","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167363.html","538X2022.04.30.18.48.20",FALSE
478,"12/2/18 06:08","Philadelphia","MO","USA","Light","2-3 minutes","They were very high in the sky just before sunrise. They were moving in a uniform way irregularlly spaced.","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167352.html","539X2022.04.30.18.48.20",FALSE
479,"9/16/18 22:00","Las Vegas","NV","USA","Unknown","20 minutes","I received futuristic scientific from an alien race","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167575.html","540X2022.04.30.18.48.20",FALSE
480,"8/12/18 03:00","Interstate 80","CA","USA","Light","Less than 1 minute","Looks like a floating oil refineries up in the sky with a lot bright lights","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167113.html","541X2022.04.30.18.48.20",FALSE
481,"7/25/18 18:01","Tamworth (Australia)","New South Wales","Australia","Changing","every night 3 years now","Make no sound, travel faster than the speed of light, mostly can only be caught on a still camera, seen on inferred, change shapes.","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167213.html","542X2022.04.30.18.48.20",FALSE
482,"5/5/18 19:45","Kenner","LA","USA","Triangle","4hours","Multiple flying objects Emanating MULTIPLE COLOR LIGHTS (red white green blue) GOLD!","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167520.html","543X2022.04.30.18.48.20",FALSE
483,"4/19/18 16:00","Moore","OK","USA","Disk",NA,"Stalled on the interstate with multiple people","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167584.html","544X2022.04.30.18.48.20",FALSE
484,"3/23/18 19:56","Coto De Caza","CA","USA","Circle","10 + minutes","Saw 3 glowing spheres over the crest of a hill.","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167285.html","545X2022.04.30.18.48.20",FALSE
485,"8/27/17 03:41","Cochrane (Canada)","AB","Canada","Changing","8-10 minutes","Bright ring shaped lights appearing and disappearing coming out of eachother and eventually form the moon for the rest of all night","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167022.html","546X2022.04.30.18.48.20",FALSE
486,"4/12/17 03:40","Rowland Heights","CA","USA","Circle","More than 30 minutes","Red circular object circling the moon at a fast speed","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167021.html","547X2022.04.30.18.48.20",FALSE
487,"2/18/17 10:34","Scotia","NY","USA","Other","About 4 minutes","It was something that assembled it<U+0092> self an object with intelligent","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167150.html","548X2022.04.30.18.48.20",FALSE
488,"10/19/16 22:30","Toms River","NJ","USA","Triangle","20 minutes","About 3 feet off the ground, hovering, not moving and absolutely no sound at all. Then slowly moving forward to the corner.","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167160.html","549X2022.04.30.18.48.20",FALSE
489,"3/23/16 19:38","Lecanto","FL","USA","Cigar","1 min","Craft moving at the speed of aircraft. NO Sound.","4/22/22","Yes","https://www.nuforc.org/webreports/reports/167/S167559.html","550X2022.04.30.18.48.20",FALSE
490,"2/7/16 18:00","Fortingall","Perth and Kinross","UK/England","Circle","30 seconds","Bright white light","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167042.html","551X2022.04.30.18.48.20",FALSE
491,"6/6/15 00:30","Harrisonburg","VA","USA","Sphere","minutes maybe 5-10","orange orb that was being chased","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167183.html","552X2022.04.30.18.48.20",FALSE
492,"3/15/15 16:17","CLEAR LAKE","CA","USA","Cigar","5-10 MINUTES","CIGAR SHAPPED CRAFT NO LIGHT NO MARKINGS NO SOUND STAYED ABSOLUTLY STILL HOVERING THE SIZE OF A 747 WITH NO WINGS NO TAIL","4/22/22",NA,"https://www.nuforc.org/webreports/reports/167/S167319.html","553X2022.04.30.18.48.20",FALSE
